epoch,Bleu3,bleus3_999999_na (2),bleus3_999999_na (3),bleus3_999999_na (4),bleus3_999999_na (5),bleus3_999999_na (6)
1460.0,0.25567144589860835,0.4875355377991515,0.5294296309678606,0.5417784380487269,0.62948117081025,0.5234661122547712
1480.0,0.2479960017987985,0.4881665160501104,0.529947154335735,0.5393418362696042,0.6255455159435799,0.5210444217321742
1500.0,0.23825209484381746,0.4892011426471487,0.5285968245058736,0.5359128660086164,0.6215584138457363,0.5215295889068216
1520.0,0.2277355414220991,0.4931963024433711,0.5239858371185921,0.5326632820256529,0.6173378359082924,0.5222334945290842
1540.0,0.22001389959640175,0.4971399072621806,0.5218865983167778,0.531951849155187,0.6188280746904936,0.5222067207786374
1560.0,0.2107783362339444,0.5002449119527866,0.5222694757108842,0.5278584777244688,0.6176014187425289,0.5206104811378435
1580.0,0.20125231656259315,0.5030140167277163,0.5189481131558622,0.5262966986906792,0.6182970801269242,0.5239821042496359
1600.0,0.19270547796464169,0.506878914584686,0.5184014244443432,0.5253272529146705,0.6219914060781355,0.5230048079136033
1620.0,0.1839965833208964,0.5093232126349824,0.5159827814655842,0.5254125206825863,0.6229376454494214,0.5208983267998617
1640.0,0.16982439022620704,0.5115942095186495,0.5124461543234776,0.5225777600855139,0.6262058725347107,0.5213357767605665
1660.0,0.1618146560083968,0.5128340701325371,0.5120345957506961,0.523510249627642,0.6307456196758626,0.5232240233875582
1680.0,0.1485275871854738,0.514970292426128,0.5109313443378035,0.5210594908616463,0.6326647278893094,0.5240633772869463
1700.0,0.1334051824509521,0.5161465713359561,0.5077345354200092,0.5209392838193657,0.6351322236952421,0.5233692253095054
1720.0,0.11832400055297175,0.5173735021776665,0.5040429374790999,0.5203158595924708,0.6368583924129597,0.5235188999565116
1740.0,0.10283347795741507,0.5200889869542561,0.5042189612751775,0.5206119378865922,0.6395712715428992,0.5234598440443616
1760.0,0.08829912050653198,0.5221832827954289,0.5009688307467735,0.5205603892142829,0.6452940949334541,0.5226010904613928
1780.0,0.07763017421318119,0.525225915932748,0.501387531858305,0.5203613933305373,0.6517896383252776,0.5243873287966956
1800.0,0.07153713817119223,0.5282568886880039,0.4995941696905133,0.5228037455629547,0.6596586004734456,0.5241048392575851
1820.0,0.06785685017457248,0.5306338502744159,0.4970125339802169,0.5229760574259946,0.6651168449449907,0.5240038507358151
1840.0,0.06455325004356204,0.5330917641469249,0.4966174932147855,0.520325277211627,0.6702581296098616,0.5250848162323347
1860.0,0.061277943261364265,0.5338647349350207,0.4955406517022759,0.5208206824188267,0.6745823095385233,0.5246877071786682
1880.0,0.05842435115994101,0.5374091207983311,0.4947591364939937,0.5201489682193142,0.6801094634434881,0.5253542826417353
1900.0,0.05573995130657312,0.5392351316440597,0.4918714404922314,0.5217728380155443,0.6872697349397483,0.5240635008306619
1920.0,0.05482847005957995,0.5415755410040806,0.4900324181329401,0.5202991987078784,0.6933317088530494,0.5228852208138276
1940.0,0.05290874511615362,0.5464495343554492,0.4895156319679557,0.5197110760854314,0.7025532873685068,0.5229461372008197
1960.0,0.05140987282830752,0.5505331029854583,0.4890291588171162,0.5186893261031399,0.7128463372897423,0.5240444581403647
1980.0,0.04882818194726946,0.5528440741139783,0.4870375410687996,0.5171215413253957,0.7211627096166429,0.5239947353712854
