epoch,Bleu4,bleus4_999999 (2),bleus4_999999 (4),bleus4_999999 (5)
1440.0,0.3426442304751777,0.3497448849417461,0.3387054685698665,0.34044098837022946
1460.0,0.33978040021352623,0.34815130525916965,0.34110257747836203,0.3379905530111425
1480.0,0.34581236638339696,0.3469786365797658,0.34031060958976644,0.3356559971701055
1500.0,0.3418508170383649,0.3499248506219316,0.3393285198088685,0.3362936340691723
1520.0,0.3392680675352027,0.3455457755812009,0.3395686273053717,0.3355602243821031
1540.0,0.3420904933256253,0.34428391004940656,0.33732199058610624,0.33756051194230896
1560.0,0.3445343358678711,0.3442159858620001,0.34026472164040783,0.3368686712008344
1580.0,0.34643159117440137,0.34347231258869804,0.3377287800534155,0.3363312700828434
1600.0,0.3387682237458401,0.34603450478259346,0.3433321962687245,0.3377238512100116
1620.0,0.3423338503180099,0.3488980243792034,0.33785907110337315,0.3355100563021965
1640.0,0.3426785132918552,0.3459398288965961,0.34129427588716993,0.3364989936857581
1660.0,0.3451461739185148,0.3433510112413066,0.33751332983331245,0.3381926813470895
1680.0,0.34064720909229945,0.344293295299858,0.33752411314075403,0.33438388977869377
1700.0,0.3424653751015779,0.3440244334181312,0.33515904910239946,0.33512126024016514
1720.0,0.3432069135511948,0.3469102902136197,0.3357119073297216,0.3319294903825915
1740.0,0.34057779896296825,0.3439092314165115,0.33900006262748217,0.33654130825096285
1760.0,0.33980095704284324,0.3422308989922507,0.3358838734154291,0.33559873915727706
1780.0,0.3418099219076803,0.34039295238464473,0.3372429241058059,0.3349695000393092
1800.0,0.3455898001416615,0.345671262148532,0.3370262951831345,0.3301485292685162
1820.0,0.3416818969077506,0.3426078197996894,0.3334578689851996,0.3325846155465121
1840.0,0.3403253602380376,0.3492103949629394,0.3375226490411786,0.3342090180139019
1860.0,0.3410736386520631,0.3424333837039648,0.3349619629512697,0.3355008091477634
1880.0,0.340727926584932,0.3429514459721087,0.33343835869908417,0.3344888033077329
1900.0,0.3377602687791163,0.3443666776028018,0.3376975630550646,0.3317873182406774
1920.0,0.34262181119208857,0.3443861592317846,0.3413303279481929,0.3354378066776045
1940.0,0.3388049800340425,0.34604968472645364,0.3351051293582811,0.3333295803754012
1960.0,0.3401633457306565,0.34290454645387203,0.33647873129932643,0.3312982638620061
1980.0,0.33607630702945057,0.34547082692075176,0.33748121103103057,0.3329776342897288
